target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,merge_source,llm_docfreq,mean_confidence,example_post_ids
NEUTRAL,information_sharing,不拍教室证明,domain_frame,LLM_train_extraction+XHS,这句话是提供一种行为建议或信息，没有表现出对自己或他人的优劣评价，属于中性信息,3,仅作为行为描述或建议出现时，不应带有立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_03616|nc_04455
NEUTRAL,information_sharing,不用烤箱就能做,domain_frame,LLM_train_extraction+XHS,这是一个关于制作方法的描述，属于中性信息分享，没有明显的上下或下位立场。,3,用于描述教程或方法时，不应带有立场偏向。,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_03115|nc_03925
NEUTRAL,information_sharing,为什么有时候摸着摸着它突然就走了,domain_frame,LLM_train_extraction+XHS,这是描述猫咪行为的观察，没有明显的比较或情感倾向，属于信息分享。,3,用于描述行为或现象，不涉及价值判断或相对立场。,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03123|nc_03933
NEUTRAL,information_sharing,为什么研究生的手上都带着手环,domain_frame,LLM_train_extraction+XHS,这是一个提出疑问的句子，表达对现象的好奇，没有明显的上下或下位关系，属于信息分享或疑问，符合NEUTRAL标签。,3,当句子仅提出疑问或描述现象，没有暗示优劣或对比关系时适用,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_03289|nc_04099
NEUTRAL,information_sharing,为啥没有广东大学,domain_frame,LLM_train_extraction+XHS,这是提出问题或表达疑问，属于信息交流，没有明显的上下或下位关系，符合中性标签,3,用于提出问题或表达疑问时，不带明显的价值判断或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03142|nc_03952
NEUTRAL,information_sharing,亚洲最大的海洋馆,domain_frame,LLM_train_extraction+XHS,描述景点规模，属于信息介绍，没有体现相对优劣或立场,3,用于介绍景点或事实信息时，不应带有主观评价,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00239|nc_00329
NEUTRAL,information_sharing,今天上海这鬼天气勇攀30+,domain_frame,LLM_train_extraction+XHS,描述天气和人流，属于客观信息，没有明显的立场偏向,2,用于描述事实或观察，不带情感色彩或立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03465|nc_04274
NEUTRAL,information_sharing,今天在图书馆写作业,domain_frame,LLM_train_extraction+XHS,描述日常行为，属于信息性描述，没有立场色彩,2,用于介绍场景或事件，不带立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_03626|nc_04465
NEUTRAL,information_sharing,价格：现在还是开业价,domain_frame,LLM_train_extraction+XHS,提供价格信息，属于中立的促销或介绍内容,3,用于介绍价格或优惠信息时,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00233|nc_00323
NEUTRAL,information_sharing,会直接说家吗,domain_frame,LLM_train_extraction+XHS,这是在询问用词习惯，属于普通信息交流，没有表达立场偏向。,3,用于描述或询问日常用语习惯时，保持中立。,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03622|nc_04461
NEUTRAL,information_sharing,你会想到哪些成语呢？,domain_frame,LLM_train_extraction+XHS,这是一个引导提问，旨在激发成语知识的分享，没有表现出优劣或对比关系,3,用于鼓励讨论或知识分享时，不应带有价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_00193|nc_00206
NEUTRAL,information_sharing,做完正事后再玩爽感加倍,domain_frame,LLM_train_extraction+XHS,描述一种行为习惯，没有明显的相对立场，属于信息分享,3,用于描述个人习惯或建议时，不应带有明显的立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02368|nc_04277
NEUTRAL,information_sharing,偶然发现,domain_frame,LLM_train_extraction+XHS,表达个人体验或观察，属于信息分享，没有明显的立场偏向,3,用于描述个人体验或事实陈述时，不带立场色彩,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02405|nc_04215
NEUTRAL,information_sharing,充电口充足,domain_frame,LLM_train_extraction+XHS,描述设施便利性，属于中性描述,3,描述硬件或便利条件时使用,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03095|nc_03905
NEUTRAL,information_sharing,免费开放的史努比乐园,domain_frame,LLM_train_extraction+XHS,描述景点的开放信息，属于中立的介绍，没有明显的上下或下位立场,3,用于介绍景点或事件的基本信息时，不涉及立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00234|nc_00324
NEUTRAL,information_sharing,全场大鹅缩脖子动作整齐划一,domain_frame,LLM_train_extraction+XHS,描述鹅的动作，属于信息描述，没有体现上下级关系或价值判断,3,用于描述场景或动作，不涉及比较或情感色彩,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03670|nc_04509
NEUTRAL,information_sharing,关上门就是镜子,domain_frame,LLM_train_extraction+XHS,描述房间细节，属于中性信息,3,描述房间或环境细节时使用,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03095|nc_03905
NEUTRAL,information_sharing,关于手抖而发生的豪门惨案,domain_frame,LLM_train_extraction+XHS,这是标题，表明内容是关于事件的描述或信息，没有明显的比较或价值导向，符合中性信息分享的特征,3,用于描述事件或事实，不涉及价值判断或相对立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_03335|nc_04145
NEUTRAL,information_sharing,决战萌鸟之巅,domain_frame,LLM_train_extraction+XHS,描述比赛名称，属于信息传递，没有表达偏向,3,用于描述比赛或事件标题时，不应带有偏向性,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03641|nc_04480
NEUTRAL,information_sharing,减脂期没戴眼镜,domain_frame,LLM_train_extraction+XHS,描述日常趣事，属于信息分享，没有明显的相对立场或价值判断,3,仅描述事实或趣事，不涉及比较或价值导向时使用,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03651|nc_04490
NEUTRAL,information_sharing,出租屋里都买了什么最值的东西,domain_frame,LLM_train_extraction+XHS,这是在询问出租屋中值得购买的物品，属于信息分享，没有明显的相对优劣指向,3,用于提出问题或分享经验时，不带有明显的优劣比较,0,0,3,NEUTRAL,1.0,train_llm,3,0.833,nc_03607|nc_04605|nc_04446
NEUTRAL,information_sharing,分别有5个打卡位,domain_frame,LLM_train_extraction+XHS,列举景点信息，属于纯信息传递，没有偏向性,3,用于列举或介绍景点，不涉及情感或立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_00132|nc_03854
NEUTRAL,information_sharing,刘强东看到了什么,domain_frame,LLM_train_extraction+XHS,这是提出问题，旨在引发对事件的讨论，没有明显的上下关系或价值判断，属于信息性表达。,3,用于引出信息或讨论，不应作为价值判断依据。,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03236|nc_04046
NEUTRAL,information_sharing,动漫推荐,domain_frame,LLM_train_extraction+XHS,这是一个关于动漫推荐的标签，表明帖子主要在分享信息，没有明显的上下或下位立场,3,用于纯信息分享或推荐，不涉及个人立场或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_03500|nc_04309
NEUTRAL,information_sharing,动物硬要表演,domain_frame,LLM_train_extraction+XHS,这句话陈述动物在表演，属于信息描述，没有明显的相对立场或情感倾向，符合中性信息分享。,3,用于描述动物行为或场景，非带有情感色彩或立场的陈述。,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_03723|nc_04562
NEUTRAL,information_sharing,千万要点陌生人的转款,domain_frame,LLM_train_extraction+XHS,这是帖子核心内容，传达警示信息，属于中立的事实陈述，没有明显的上下关系或情感色彩。,3,用于提供警示或事实信息时，不应带有明显的情感倾向或比较。,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_03293|nc_04103
NEUTRAL,information_sharing,可以聊天线下见面逛街,domain_frame,LLM_train_extraction+XHS,描述交友方式，属于信息分享，没有明显的相对立场,3,用于描述活动或信息，不涉及立场或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03611|nc_04450
NEUTRAL,information_sharing,号就送给大家了,domain_frame,LLM_train_extraction+XHS,这是在分享账号信息，没有表达任何立场偏向，属于中立信息,3,用于纯粹的公告或信息传递，不涉及情感或立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03614|nc_04453
NEUTRAL,information_sharing,司機兒子？,domain_frame,LLM_train_extraction+XHS,这句话是对某个话题的提问或信息分享，没有明显的上下关系或情感色彩，属于中性信息。,2,仅作为信息或话题引入，不涉及比较或情感倾向时使用。,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03206|nc_04016
NEUTRAL,information_sharing,名场面我都在,domain_frame,LLM_train_extraction+XHS,表达对名场面的熟悉和参与感，属于信息分享，没有明显的相对立关系,2,用于描述自己对某事的熟悉或参与，非比较或冲突场景,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_03372|nc_04182
NEUTRAL,information_sharing,后来上网查了是螳螂的卵,domain_frame,LLM_train_extraction+XHS,说明作者查阅昆虫知识的行为，属于信息分享，没有明显立场,3,用于描述知识获取或事实陈述，不带立场色彩,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03591|nc_04430
NEUTRAL,information_sharing,听GEA CEO Freeman Yeung讲国际教育行业如何保持创新,domain_frame,LLM_train_extraction+XHS,提供行业信息和演讲内容，属于中立信息传递,3,用于介绍演讲或行业动态，不涉及个人立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_01614|nc_01604
NEUTRAL,information_sharing,和对象已经一年多了,domain_frame,LLM_train_extraction+XHS,描述个人关系状态，属于信息分享，没有明显的UP或DOWN倾向,3,用于表达个人生活状态时，不应带有明显的比较或价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03354|nc_04164
NEUTRAL,information_sharing,咖喱猪扒饭和叉烧滑蛋饭都没有踩雷,domain_frame,LLM_train_extraction+XHS,描述食物体验，属于中性信息，没有表达优劣立场,3,用于描述食物体验，避免暗示优劣,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_00348|nc_00218
NEUTRAL,information_sharing,唯一的缺点，只有大阪才有,domain_frame,LLM_train_extraction+XHS,这是在介绍景点的唯一缺点，属于信息分享，没有表达对比或优劣的立场,3,用于描述景点或事物的特点，不涉及相对优劣,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_00090|nc_03812
NEUTRAL,information_sharing,图3是去年10月来的时候拍的,domain_frame,LLM_train_extraction+XHS,提供具体时间和照片信息，属于中立的分享内容，没有表达优劣或对比,3,仅描述事实或图片内容，不涉及个人评价或相对立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.85,nc_00232|nc_00322
NEUTRAL,information_sharing,图书馆遇到的 是人吗？,domain_frame,LLM_train_extraction+XHS,这是提出一个日常场景的问题，属于信息描述，没有明显的相对立或情感倾向,2,用于描述场景或事件，不带有明显的立场或比较,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_03626|nc_04465
NEUTRAL,information_sharing,在图书馆用中文打字,domain_frame,LLM_train_extraction+XHS,描述具体场景，强调信息交流，符合信息分享的特征,3,用于描述场景或事实，不涉及价值判断或立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03156|nc_03143
NEUTRAL,information_sharing,在大阪,domain_frame,LLM_train_extraction+XHS,描述地点，属于信息分享，没有明显的上下立场,2,用于描述地点或事件发生地点时，不引入立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00389|nc_02203
NEUTRAL,information_sharing,在超市蹭吃蹭喝蹭空调,domain_frame,LLM_train_extraction+XHS,描述行为本身是中性信息，没有表达对自己或他人的优劣评价，符合信息分享的特征,3,仅描述行为，不涉及比较或评价,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03781|nc_04620
NEUTRAL,information_sharing,地址：沖縄県那覇市首里赤田町1-5-1,domain_frame,LLM_train_extraction+XHS,提供具体地址信息，属于纯信息传递，没有立场倾向,3,用于提供地点或联系方式，避免引导情感或立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00122|nc_03844
NEUTRAL,information_sharing,大家不要等啦,domain_frame,LLM_train_extraction+XHS,这是在传达信息，内容中没有表现出对任何一方的偏好或贬低，属于中立信息分享。,3,用于纯粹传递信息或提醒，不涉及立场偏向时使用,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03780|nc_04619
NEUTRAL,information_sharing,天气好的话拍照巨出片,domain_frame,LLM_train_extraction+XHS,描述天气和拍照效果，属于信息分享，没有明显的上下关系或情感色彩,3,用于描述地点或技巧时，不涉及个人优劣对比,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00222|nc_00332
NEUTRAL,information_sharing,天还冷的时候有次跟孩子爬山,domain_frame,LLM_train_extraction+XHS,描述事件发生的背景，属于信息介绍，没有表达立场,3,用于描述事件背景或事实，不涉及价值判断或立场表达,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03591|nc_04430
NEUTRAL,information_sharing,女子拍到公园里小乌龟惬意游泳,domain_frame,LLM_train_extraction+XHS,描述自然景观和动物状态，属于信息分享，没有明显的相对立场,3,用于描述场景或事件，不涉及比较或价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03547|nc_04356
NEUTRAL,information_sharing,女朋友一年医美要花5000,domain_frame,LLM_train_extraction+XHS,这是提供具体信息，没有表达对比或价值判断，属于中性信息,2,用于描述事实或数据，不涉及价值判断或相对立场,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_04127|nc_03317
NEUTRAL,information_sharing,她爸爸总是不在家,domain_frame,LLM_train_extraction+XHS,描述家庭情况，属于客观信息，没有表达立场,3,描述家庭成员状态时，不应引入立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_02410|nc_03410
NEUTRAL,information_sharing,好多场景可拍太可爱啦,domain_frame,LLM_train_extraction+XHS,描述景点的特色和可拍照场景，属于中立的推荐或描述，没有明显的优劣比较,2,用于表达景点特色时，不涉及立场偏向,0,0,2,NEUTRAL,1.0,train_llm,2,0.7,nc_00234|nc_00324
NEUTRAL,information_sharing,好感度有84%,domain_frame,LLM_train_extraction+XHS,描述个人数据或状态，属于信息分享，没有明显的立场偏向,3,用于表达个人状态或数据，非比较或价值判断,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03306|nc_04116
NEUTRAL,information_sharing,如题,domain_frame,LLM_train_extraction+XHS,简洁的提问，表达对日常生活中小问题的疑问，属于信息分享，没有明显的UP或DOWN倾向,2,用于表达疑问或普通信息传递时,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_00165|nc_01111
NEUTRAL,information_sharing,它就蹭我裙子，围着我转圈,domain_frame,LLM_train_extraction+XHS,描述猫咪的行为表现，属于客观信息，没有明显的UP或DOWN倾向。,3,用于描述行为细节，不带有价值判断。,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_03123|nc_03933
NEUTRAL,information_sharing,实用周边,domain_frame,LLM_train_extraction+XHS,描述商品和周边信息，属于中性信息分享，没有明显的优劣或对比,2,用于描述商品或事件的客观信息，不涉及个人立场或相对优劣,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_01602|nc_01622
NEUTRAL,information_sharing,实话难听,neutralizer_frame,LLM_train_extraction+XHS,表达个人观点，但不带明显偏向，属于信息分享性质,2,用于表达个人意见或建议时，避免带有强烈立场或情感色彩,0,0,2,NEUTRAL,1.0,train_llm,2,0.75,nc_00100|nc_03822
NEUTRAL,information_sharing,害怕主页简介是学校英文缩写+专业+mbti的人,domain_frame,LLM_train_extraction+XHS,这句话描述了个人的担忧，没有表现出对自己或他人的优劣评价，属于信息描述性质,2,用于表达个人状态或观察，不涉及相对优劣或情感倾向,0,0,2,NEUTRAL,1.0,train_llm,2,0.9,nc_03640|nc_04479
NEUTRAL,information_sharing,对了，说到停不下来…,domain_frame,LLM_train_extraction+XHS,引出话题，属于普通信息或娱乐内容，没有明显的相对立场,3,用作引导或过渡，非表达优劣或对比,0,0,2,NEUTRAL,1.0,train_llm,2,0.8,nc_03518|nc_04327
